gen,min_score,med_score,max_score,spearman,conv_counter
1,-0.0766855720543143,1.2661401692036411,50.832140200246464,0,0
2,-0.0766855720543143,0.9933430035257298,5.807634923823323,0.9999999999999999,1
3,-0.0766855720543143,0.7716598933878954,3.952610560776522,-0.01818181818181818,0
4,-0.16725172483362935,0.5899843270992413,2.5928483686325583,-0.17575757575757575,0
5,-0.16725172483362935,0.364225610601653,5.386156002399932,0.43030303030303024,0
6,-0.16725172483362935,0.19857802390916907,3.442853595319238,0.6484848484848483,0
7,-0.2303764442189698,0.0914505083607824,3.4447877322692637,0.5878787878787878,0
8,-0.2303764442189698,0.08789708044703819,4.263188777059506,0.35757575757575755,0
9,-0.29677533561597547,0.0013866398265414165,6.80235446085956,0.4545454545454545,0
10,-0.29677533561597547,-0.0320753045116908,2.7314179054589425,0.8181818181818182,1
11,-0.29677533561597547,-0.03896360006316141,2.752659855478691,0.7939393939393938,0
12,-0.29677533561597547,-0.06665778270373467,2.8889334204005532,0.5636363636363636,0
13,-0.3579404576960587,-0.07508878277346423,3.543048960118097,0.5636363636363636,0
14,-0.3579404576960587,-0.08760632588405222,4.2013124154133275,0.8909090909090909,1
15,-0.3579404576960587,-0.09925763133548254,2.01047188908625,0.4545454545454545,0
16,-0.3579404576960587,-0.10733242025613579,6.203063041181235,0.8909090909090909,1
17,-0.3579404576960587,-0.11278414384635241,1.4362639274610982,0.8545454545454544,2
18,-0.3579404576960587,-0.14228056106555456,3.7869500754635586,0.8060606060606059,3
19,-0.3579404576960587,-0.14454496727031516,0.7519861390688231,0.2121212121212121,0
20,-0.3579404576960587,-0.1775135399054251,1.6177743866273144,0.9878787878787878,1
21,-0.3579404576960587,-0.17760716721220277,2.094461083588951,0.8787878787878788,2
22,-0.3579404576960587,-0.179464010667684,4.728731607428366,0.9999999999999999,3
23,-0.3579404576960587,-0.179464010667684,1.9279940211650282,0.9999999999999999,4
24,-0.3579404576960587,-0.179464010667684,1.2791894187968544,0.6969696969696969,0
25,-0.3579404576960587,-0.1879677551109706,4.608132790555505,0.9999999999999999,1
26,-0.3579404576960587,-0.1879677551109706,3.8742418823574667,0.9999999999999999,2
27,-0.3579404576960587,-0.1879677551109706,2.593629943092765,0.9999999999999999,3
28,-0.3579404576960587,-0.1879677551109706,4.954540309393231,0.406060606060606,0
29,-0.3579404576960587,-0.19907434193087614,4.673156919844948,0.9999999999999999,1
30,-0.3579404576960587,-0.19907434193087614,10.445976736927536,0.8909090909090909,2
31,-0.3579404576960587,-0.19907434193087614,6.145574547565893,0.9999999999999999,3
32,-0.3579404576960587,-0.2028124677793209,2.287143723618306,0.6969696969696969,0
33,-0.3579404576960587,-0.2028124677793209,8.550215410707066,0.8787878787878788,1
34,-0.3579404576960587,-0.2028124677793209,5.990855943813597,0.9999999999999999,2
35,-0.3579404576960587,-0.20608062725895798,12.738714480405289,0.6969696969696969,0
36,-0.44450552306574664,-0.22644689803607845,2.3794004675545763,0.406060606060606,0
37,-0.44450552306574664,-0.22644689803607845,2.1330206803580714,0.9999999999999999,1
38,-0.44450552306574664,-0.22644689803607845,3.643468296068248,0.9151515151515152,2
39,-0.44450552306574664,-0.22644689803607845,2.5123013503239155,0.9999999999999999,3
40,-0.44450552306574664,-0.2303764442189698,2.4622272960400546,0.8909090909090909,4
41,-0.44450552306574664,-0.2303764442189698,122.806183927004,0.9999999999999999,5
42,-0.44450552306574664,-0.2378095497483788,0.7402562685590293,0.9999999999999999,6
43,-0.44450552306574664,-0.24712066372944488,2.4336883549932686,0.9515151515151514,7
44,-0.44450552306574664,-0.24712066372944488,1.8607061816680526,0.9515151515151514,8
45,-0.44450552306574664,-0.24712066372944488,1.49358329525994,0.5878787878787878,0
46,-0.44450552306574664,-0.24712066372944488,6.3492393833830985,0.8787878787878788,1
47,-0.44450552306574664,-0.24729767298286345,16.019444969867532,0.006060606060606061,0
48,-0.44450552306574664,-0.24729767298286345,2.844967605342507,0.6969696969696969,0
49,-0.44450552306574664,-0.2500698385072546,6.187966451022022,0.9878787878787878,1
50,-0.44450552306574664,-0.2500698385072546,3.986362434177832,0.6848484848484848,0
51,-0.44450552306574664,-0.2500698385072546,3.549697294928212,0.8909090909090909,1
52,-0.44450552306574664,-0.2500698385072546,4.441257710577368,0.6484848484848483,0
53,-0.44450552306574664,-0.2500698385072546,1.9411208126160548,0.8060606060606059,1
54,-0.44450552306574664,-0.2500698385072546,1.3503932156722698,0.9515151515151514,2
55,-0.44450552306574664,-0.2500698385072546,1.8466774845895377,0.9999999999999999,3
56,-0.44450552306574664,-0.2500698385072546,1.6850918865751445,0.9515151515151514,4
57,-0.47162594356361637,-0.2662504363654251,1.9256231479178951,0.9515151515151514,5
58,-0.47162594356361637,-0.2719754012474472,2.074113981977154,0.5636363636363636,0
59,-0.47162594356361637,-0.2719754012474472,2.292312447422311,0.9515151515151514,1
60,-0.47162594356361637,-0.2719754012474472,5.890104295310413,0.9515151515151514,2
61,-0.47162594356361637,-0.27204626047427977,7.669249228071077,0.9999999999999999,3
62,-0.47162594356361637,-0.27800190248960754,4.638658158635925,0.9999999999999999,4
63,-0.47162594356361637,-0.27800190248960754,1.9798363179841978,0.8787878787878788,5
64,-0.47162594356361637,-0.27800190248960754,4.289795237960569,0.7454545454545454,0
65,-0.47162594356361637,-0.27800190248960754,1.3756117458113017,0.6969696969696969,0
66,-0.47162594356361637,-0.27800190248960754,5.360733538647608,0.6969696969696969,0
67,-0.47162594356361637,-0.27800190248960754,5.864131736999519,0.6,0
68,-0.47162594356361637,-0.29394848165388476,2.682971189273435,0.9999999999999999,1
69,-0.47162594356361637,-0.2964854921936202,7.247467948115812,0.9999999999999999,2
70,-0.47162594356361637,-0.29677533561597547,1.737971759114883,0.9636363636363635,3
71,-0.47162594356361637,-0.30297209234947825,0.8773683002962549,0.9999999999999999,4
72,-0.47190278672913605,-0.3099618666489684,0.7140657131818885,0.6969696969696969,0
73,-0.47190278672913605,-0.3099618666489684,1.7833440356776478,0.7818181818181817,0
74,-0.47190278672913605,-0.3099618666489684,4.156590552662387,0.8060606060606059,1
75,-0.47190278672913605,-0.3099618666489684,2.1983969299281574,0.6969696969696969,0
76,-0.47190278672913605,-0.3099618666489684,7.295316391759119,0.9999999999999999,1
77,-0.47190278672913605,-0.3099618666489684,10.299417642874676,0.9999999999999999,2
78,-0.47190278672913605,-0.3099618666489684,3.7547790273973485,0.5636363636363636,0
79,-0.47190278672913605,-0.3099618666489684,2.309088807495555,0.9999999999999999,1
80,-0.47190278672913605,-0.3099618666489684,1.4131158476408323,0.8060606060606059,2
81,-0.47190278672913605,-0.3099618666489684,2.6272368410968014,0.9999999999999999,3
82,-0.47190278672913605,-0.3099618666489684,3.4618683246909,0.9999999999999999,4
83,-0.47190278672913605,-0.3099618666489684,2.074576455553152,0.7454545454545454,0
84,-0.47190278672913605,-0.3099618666489684,1.591901860649356,0.5636363636363636,0
85,-0.47190278672913605,-0.3099618666489684,6.104001278859168,0.9999999999999999,1
86,-0.47190278672913605,-0.3099618666489684,0.9688149568154195,0.5151515151515151,0
87,-0.47190278672913605,-0.3099618666489684,0.558198660560333,0.3939393939393939,0
88,-0.47190278672913605,-0.3099618666489684,1.568298231955668,0.6969696969696969,0
89,-0.47190278672913605,-0.3099618666489684,7.125330418334334,0.9999999999999999,1
90,-0.5327090610425826,-0.31448850753116336,3.097320992284978,-0.28484848484848485,0
91,-0.5327090610425826,-0.31448850753116336,3.0392058570691582,0.9515151515151514,1
92,-0.5327090610425826,-0.3216734595060908,139.70240808787665,0.29696969696969694,0
93,-0.5327090610425826,-0.3222943962409225,2.3231396457133413,0.6969696969696969,0
94,-0.5327090610425826,-0.3222943962409225,0.5980693095647434,0.9999999999999999,1
95,-0.5327090610425826,-0.32598968381723736,2.00314255310977,0.6969696969696969,0
96,-0.5327090610425826,-0.32598968381723736,6.093095655225661,0.9999999999999999,1
97,-0.5327090610425826,-0.32598968381723736,4.443923763088914,0.9636363636363635,2
98,-0.5327090610425826,-0.32598968381723736,20.780909324868002,0.9393939393939393,3
99,-0.5327090610425826,-0.32598968381723736,2.280937387731116,0.43030303030303024,0
100,-0.5327090610425826,-0.32598968381723736,1.529939100006213,0.9515151515151514,1
