gen,min_score,med_score,max_score,spearman,conv_counter
1,0.26539887503303816,0.9702796940256379,18.32257588642701,0,0
2,0.26539887503303816,0.796646143665688,10.52585339409458,0.9999999999999999,1
3,0.12858954316167642,0.6798642534525515,2.568880972543381,-0.32121212121212117,0
4,0.09867935292404488,0.630990281502002,2.7350337598518135,0.12727272727272726,0
5,0.05225579910501974,0.4554117142085115,2.143530952615851,0.0303030303030303,0
6,0.013388056788742045,0.3687948093441742,4.010179284364843,-0.22424242424242422,0
7,0.013388056788742045,0.31455023270537125,4.909583028258213,-0.06666666666666665,0
8,-0.0018020985605073504,0.26843355005025593,3.6700340380517833,0.4787878787878787,0
9,-0.059297263879628144,0.2298303632729495,4.639137692014861,0.6606060606060605,0
10,-0.10263858692846514,0.18991513396618342,3.5380576882502277,-0.17575757575757575,0
11,-0.10263858692846514,0.1398042525351674,4.192127732908387,0.07878787878787878,0
12,-0.10263858692846514,0.08074507036345151,3.792623271773701,0.8787878787878788,1
13,-0.1531466416729752,0.06872391835012406,9.39646237784583,0.8424242424242423,2
14,-0.3494786066246049,0.04262281799226884,16.877566070814414,0.22424242424242422,0
15,-0.3494786066246049,0.020176794724473025,13.613964365146712,0.3939393939393939,0
16,-0.3494786066246049,-0.016472425399836198,3.1302557725519122,0.22424242424242422,0
17,-0.3494786066246049,-0.05125800407855188,2.2745564761432564,0.10303030303030303,0
18,-0.43586541078950264,-0.059297263879628144,4.175349396379932,-0.06666666666666665,0
19,-0.43586541078950264,-0.059297263879628144,3.5210794731197654,0.9999999999999999,1
20,-0.43586541078950264,-0.06964342317524698,2.8692079947318176,0.09090909090909088,0
21,-0.43586541078950264,-0.09256789781876612,4.840385125634919,0.6727272727272726,0
22,-0.43586541078950264,-0.09540719346267833,4.993260552633853,0.9999999999999999,1
23,-0.43586541078950264,-0.11204266962130398,3.711140256521781,0.29696969696969694,0
24,-0.43586541078950264,-0.12853451958733864,4.177627675500888,0.406060606060606,0
25,-0.43586541078950264,-0.1290064804580608,10.641037337576881,0.5757575757575757,0
26,-0.43586541078950264,-0.1531466416729752,1.8769141375253462,0.406060606060606,0
27,-0.43586541078950264,-0.1772577620015411,7.414629982678064,0.2727272727272727,0
28,-0.43586541078950264,-0.1782774723474088,1.9417905546138858,0.8545454545454544,1
29,-0.453860470479035,-0.18906357901826573,13.67569469179241,0.9878787878787878,2
30,-0.453860470479035,-0.18906357901826573,26.472586079341855,-0.19999999999999998,0
31,-0.453860470479035,-0.18906357901826573,6.224569516234152,0.9151515151515152,1
32,-0.453860470479035,-0.18906357901826573,4.139953638255567,0.9878787878787878,2
